Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Was_Missing,Province_Was_Missing,Order_Date_Parse_Method,Order_Date_Was_Imputed,Quantity_Was_Invalid,Expected_Amount,Amount_Diff,Accuracy_Flag,Order_Status_Was_Invalid,Outlier_Flag_Before_Capping,Load_Delay_Hours,Is_Late_Load
T000454,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-06-11,2026-06-11 01:00:00,Sports,2,233.48,0.05,443.61,PromptPay,Processing,N,False,False,ISO_format,False,False,443.61199999999997,0.0019999999999527063,False,False,False,1.0,False
T000125,C0044,Gun Phromla,gun.phromla44@example.com,F,Chonburi,2026-06-14,2026-06-14 16:00:00,Home,1,71.84,0.0,71.84,Credit Card,Processing,N,False,False,ISO_format,False,False,71.84,0.0,False,False,False,16.0,False
T000245,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-02-26,2026-02-26 14:00:00,Food,3,266.88,0.0,800.64,PromptPay,Processing,N,False,False,ISO_format,False,False,800.64,0.0,False,False,False,14.0,False
T000296,C0030,May Thongdee,may.thongdee30@example.com,M,Nakhon Ratchasima,2026-03-25,2026-03-25 17:00:00,Electronics,4,169.87,0.1,611.53,PromptPay,Completed,N,False,False,ISO_format,False,False,611.532,0.002000000000066393,False,False,False,17.0,False
T000195,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-05,2026-05-05 01:00:00,Food,4,319.22,0.0,1276.88,Credit Card,Completed,N,False,False,ISO_format,False,False,1276.88,0.0,False,False,False,1.0,False
T000076,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-03-21,2026-03-21 02:00:00,Electronics,2,146.57,0.0,293.14,Credit Card,Cancelled,N,False,False,MM_DD_YYYY_unambiguous,False,False,293.14,0.0,False,False,False,2.0,False
T000063,C0022,Film Kittikul,film.kittikul22@example.com,F,Nakhon Ratchasima,2026-01-11,2026-01-11 02:00:00,Sports,1,195.89,0.15,166.51,Credit Card,Cancelled,N,False,False,ISO_format,False,False,166.5065,0.003500000000002501,False,False,False,2.0,False
T000181,C0121,Ice Kittikul,ice.kittikul121@example.com,M,Bangkok,2026-03-30,2026-03-30 14:00:00,Electronics,6,276.17,0.2,1325.62,Bank Transfer,Returned,N,False,False,ISO_format,False,False,1325.616,0.0039999999999054126,False,False,False,14.0,False
T000560,C0068,Beam Sukjai,beam.sukjai68@example.com,F,Bangkok,2026-01-04,2026-01-04 14:00:00,Electronics,5,106.54,0.2,426.16,Credit Card,Unknown,N,False,False,ISO_format,False,False,426.1600000000001,5.684341886080802e-14,False,True,False,14.0,False
T000222,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-03-19,2026-03-19 13:00:00,Beauty,1,110.93,0.1,93.39,Credit Card,Processing,N,False,False,ISO_format,False,False,99.837,6.447000000000003,True,False,False,13.0,False
T000226,C0164,Gun Srisawat,gun.srisawat164@example.com,F,Chonburi,2026-02-15,2026-02-15 10:00:00,Home,3,128.01,0.05,364.83,Bank Transfer,Returned,N,False,False,ISO_format,False,False,364.82849999999996,0.0015000000000213731,False,False,False,10.0,False
T000564,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-04-06,2026-04-06 03:00:00,Beauty,6,555.53,0.1,2092.5,Cash on Delivery,Processing,N,False,False,MM_DD_YYYY_by_load_ts,True,False,2999.862,0.0019999999999527063,False,False,True,3.0,False
T000338,C0123,Ploy Khamdee,ploy.khamdee123@example.com,F,Chanthaburi,2026-03-06,2026-03-06 09:00:00,Food,2,662.26,0.0,1324.52,Credit Card,Processing,N,False,False,DD_MM_YYYY_by_load_ts,True,False,1324.52,0.0,False,False,False,9.0,False
T000048,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-05-02,2026-05-05 09:00:00,Electronics,2,164.0,0.0,328.0,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,328.0,0.0,False,False,False,81.0,True
T000067,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-03-07,2026-03-07 02:00:00,Home,3,77.71,0.2,186.5,PromptPay,Cancelled,N,False,False,MM_DD_YYYY_by_load_ts,True,False,186.50400000000002,0.004000000000019099,False,False,False,2.0,False
T000092,C0008,Ice Rattanakul,ice.rattanakul8@example.com,M,Chiang Mai,2026-04-09,2026-04-09 01:00:00,Sports,4,219.68,0.05,834.78,Cash on Delivery,Cancelled,Y,False,False,MM_DD_YYYY_by_load_ts,True,False,834.784,0.004000000000019099,False,False,False,1.0,False
T000230,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-02-23,2026-02-23 12:00:00,Electronics,2,348.44,0.05,662.04,Credit Card,Processing,N,False,False,ISO_format,False,False,662.036,0.004000000000019099,False,False,False,12.0,False
T000036,C0067,May Pattanakul,may.pattanakul67@example.com,M,Chonburi,2026-06-15,2026-06-18 09:00:00,Home,3,158.13,0.05,450.67,PromptPay,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,450.67049999999995,0.0004999999999313332,False,False,False,81.0,True
T000134,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-01-18,2026-01-18 12:00:00,Fashion,4,344.47,0.0,1377.88,Credit Card,Cancelled,N,False,False,ISO_format,False,False,1377.88,0.0,False,False,False,12.0,False
T000439,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-05-21,2026-05-21 17:00:00,Sports,3,94.33,0.0,2092.5,Credit Card,Returned,N,False,False,UNPARSEABLE,True,False,282.99,666383.01,True,False,True,17.0,False
T000010,C0085,Aom Thongdee,aom.thongdee85@example.com,F,Chiang Mai,2026-05-09,2026-05-13 20:00:00,Home,2,259.33,0.0,518.66,Credit Card,Cancelled,N,False,False,ISO_format,False,False,518.66,0.0,False,False,False,116.0,True
T000023,C0125,May Lertprasert,may.lertprasert125@example.com,F,Unknown,2026-05-25,2026-05-25 19:00:00,Beauty,5,97.06,0.05,324.63,PromptPay,Returned,N,False,True,DD_MM_YYYY_unambiguous,False,False,461.03499999999997,136.40499999999997,True,False,False,19.0,False
T000430,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-01-24,2026-01-24 05:00:00,Electronics,6,208.35,0.0,1250.1,Cash on Delivery,Processing,N,False,False,ISO_format,False,False,1250.1,0.0,False,False,False,5.0,False
T000467,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-03-05,2026-03-05 09:00:00,Fashion,6,219.12,0.0,1314.72,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,1314.72,0.0,False,False,False,9.0,False
T000485,C0058,Anan Wongsa,unknown_C0058@unknown.local,F,Khon Kaen,2026-01-01,2026-01-01 16:00:00,Beauty,4,221.28,0.1,796.61,Credit Card,Processing,N,True,False,DD_MM_YYYY_by_load_ts,True,False,796.6080000000001,0.0019999999999527063,False,False,False,16.0,False
T000584,C0036,Film Maneerat,film.maneerat36@example.com,F,Chonburi,2026-02-06,2026-02-06 10:00:00,Food,2,286.09,0.2,7323.84,Bank Transfer,Completed,Y,False,False,DD_MM_YYYY_by_load_ts,True,False,457.74399999999997,6866.0960000000005,True,False,False,10.0,False
T000556,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-02-01,2026-02-04 20:00:00,Beauty,5,226.64,0.1,1019.88,PromptPay,Processing,N,False,False,ISO_format,False,False,1019.8799999999999,1.1368683772161603e-13,False,False,False,92.0,True
T000255,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-05-03,2026-05-03 19:00:00,Home,6,213.05,0.0,2092.5,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,1278.3000000000002,776498.7,True,False,True,19.0,False
T000287,C0007,Jane Saelim,unknown_C0007@unknown.local,M,Chiang Mai,2026-01-09,2026-01-09 14:00:00,Food,3,187.66,0.15,478.53,Credit Card,Returned,N,True,False,ISO_format,False,False,478.533,0.0030000000000427463,False,False,False,14.0,False
T000265,C0049,Gun Dechawat,gun.dechawat49@example.com,F,Nakhon Ratchasima,2026-01-21,2026-01-21 02:00:00,Electronics,1,108.13,0.2,86.5,Cash on Delivery,Completed,N,False,False,DD_MM_YYYY_unambiguous,False,False,86.504,0.0040000000000048885,False,False,False,2.0,False
T000015,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-01-06,2026-01-06 01:00:00,Fashion,6,233.41,0.2,1120.37,Credit Card,Completed,N,False,False,MM_DD_YYYY_by_load_ts,True,False,1120.3680000000002,0.0019999999997253326,False,False,False,1.0,False
T000553,C0031,Ploy Rattanakul,ploy.rattanakul31@example.com,F,Chiang Mai,2026-02-25,2026-02-25 08:00:00,Electronics,4,108.06,0.05,410.63,Bank Transfer,Processing,N,False,False,ISO_format,False,False,410.628,0.0020000000000095497,False,False,False,8.0,False
T900010,C0047,Ploy  Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-05,2026-05-05 01:00:00,Food,4,319.22,0.0,1276.88,Credit Card,Completed,N,False,False,ISO_format,False,False,1276.88,0.0,False,False,False,1.0,False
T000507,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-02-25,2026-02-25 03:00:00,Home,4,244.96,0.2,783.87,PromptPay,Cancelled,N,False,False,ISO_format,False,False,783.8720000000001,0.002000000000066393,False,False,False,3.0,False
T000170,C0092,Tee Wongsa,tee.wongsa92@example.com,F,Chanthaburi,2026-03-16,2026-03-16 19:00:00,Home,4,92.14,0.1,331.7,PromptPay,Processing,N,False,False,ISO_format,False,False,331.704,0.004000000000019099,False,False,False,19.0,False
T000297,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-05-08,2026-05-08 15:00:00,Fashion,2,392.26,0.0,784.52,Bank Transfer,Returned,N,False,False,ISO_format,False,False,784.52,0.0,False,False,False,15.0,False
T000322,C0049,Gun Dechawat,gun.dechawat49@example.com,F,Nakhon Ratchasima,2026-02-26,2026-02-26 09:00:00,Fashion,4,303.39,0.15,926.95,Credit Card,Returned,N,False,False,ISO_format,False,False,1031.5259999999998,104.5759999999998,True,False,False,9.0,False
T000489,C0085,Aom Thongdee,aom.thongdee85@example.com,F,Chiang Mai,2026-04-13,2026-04-16 10:00:00,Food,1,312.97,0.2,250.38,Bank Transfer,Completed,N,False,False,ISO_format,False,False,250.37600000000003,0.003999999999962256,False,False,False,82.0,True
T000016,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-02-22,2026-02-22 01:00:00,Beauty,2,132.42,0.05,251.6,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,251.59799999999996,0.0020000000000379714,False,False,False,1.0,False
T000547,C0164,Gun Srisawat,gun.srisawat164@example.com,F,Chonburi,2026-03-19,2026-03-19 10:00:00,Electronics,5,199.37,0.0,996.85,Credit Card,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,996.85,0.0,False,False,False,10.0,False
T000192,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-03-07,2026-03-07 10:00:00,Food,5,98.44,0.0,492.2,Cash on Delivery,Completed,N,False,False,DD_MM_YYYY_by_load_ts,True,False,492.2,0.0,False,False,False,10.0,False
T000465,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-04-03,2026-04-03 05:00:00,Sports,6,207.01,0.15,1055.75,PromptPay,Cancelled,N,False,False,ISO_format,False,False,1055.751,0.0009999999999763531,False,False,False,5.0,False
T000511,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-03-24,2026-03-24 16:00:00,Beauty,4,259.71,0.0,1038.84,Cash on Delivery,Completed,N,False,False,MM_DD_YYYY_unambiguous,False,False,1038.84,0.0,False,False,False,16.0,False
T000258,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Unknown,2026-05-15,2026-05-15 10:00:00,Food,3,262.19,0.1,707.91,Bank Transfer,Cancelled,N,False,True,DD_MM_YYYY_unambiguous,False,False,707.913,0.0030000000000427463,False,False,False,10.0,False
T000377,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-06-23,2026-06-23 06:00:00,Home,6,106.75,0.0,640.5,Credit Card,Returned,N,False,False,DD_MM_YYYY_unambiguous,False,False,640.5,0.0,False,False,False,6.0,False
T000351,C0052,Gun Dechawat,gun.dechawat52@example.com,F,Rayong,2026-03-09,2026-03-09 06:00:00,Sports,4,67.63,0.0,270.52,Cash on Delivery,Cancelled,N,False,False,ISO_format,False,False,270.52,0.0,False,False,False,6.0,False
T000186,C0090,Mook Sukjai,mook.sukjai90@example.com,M,Chanthaburi,2026-04-04,2026-04-04 01:00:00,Electronics,2,164.39,0.0,328.78,PromptPay,Cancelled,N,False,False,ISO_format,False,False,328.78,0.0,False,False,False,1.0,False
T000259,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-05-02,2026-05-02 03:00:00,Food,6,219.95,0.15,1121.74,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,1121.745,0.004999999999881766,False,False,False,3.0,False
T000264,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-06-21,2026-06-21 09:00:00,Food,3,138.51,0.15,353.2,Bank Transfer,Processing,N,False,False,ISO_format,False,False,353.2005,0.0004999999999881766,False,False,False,9.0,False
T000239,C0030,May Thongdee,may.thongdee30@example.com,M,Nakhon Ratchasima,2026-02-24,2026-02-24 04:00:00,Fashion,1,344.9,0.1,310.41,PromptPay,Cancelled,N,False,False,ISO_format,False,False,310.40999999999997,5.684341886080802e-14,False,False,False,4.0,False
T000202,C0010,Beam Sukjai,beam.sukjai10@example.com,M,Phuket,2026-03-02,2026-03-02 15:00:00,Food,3,241.49,0.1,652.02,PromptPay,Cancelled,N,False,False,DD_MM_YYYY_by_load_ts,True,False,652.023,0.0030000000000427463,False,False,False,15.0,False
T000501,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-03-20,2026-03-20 19:00:00,Home,6,113.14,0.15,577.01,Credit Card,Processing,N,False,False,ISO_format,False,False,577.014,0.004000000000019099,False,False,False,19.0,False
T000339,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-06-16,2026-06-16 07:00:00,Sports,1,284.82,0.1,256.34,Credit Card,Completed,N,False,False,ISO_format,False,False,256.338,0.0019999999999527063,False,False,False,7.0,False
T000305,C0062,Beam Rattanakul,beam.rattanakul62@example.com,M,Bangkok,2026-03-03,2026-03-03 13:00:00,Fashion,2,132.76,0.15,225.69,Credit Card,Completed,N,False,False,ISO_format,False,False,225.69199999999998,0.001999999999981128,False,False,False,13.0,False
T000109,C0029,Aom Pattanakul,unknown_C0029@unknown.local,F,Bangkok,2026-03-17,2026-03-17 14:00:00,Electronics,2,419.11,0.0,838.22,Credit Card,Processing,N,True,False,ISO_format,False,False,838.22,0.0,False,False,False,14.0,False
T000391,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-01-23,2026-01-23 14:00:00,Fashion,3,158.05,0.0,474.15,PromptPay,Processing,N,False,False,MM_DD_YYYY_unambiguous,False,False,474.15000000000003,5.684341886080802e-14,False,False,False,14.0,False
T000563,C0123,Ploy Khamdee,ploy.khamdee123@example.com,F,Chanthaburi,2026-05-03,2026-05-03 07:00:00,Beauty,3,115.39,0.0,346.17,Bank Transfer,Completed,N,False,False,ISO_format,False,False,346.17,0.0,False,False,False,7.0,False
T000412,C0159,Nont Dechawat,nont.dechawat159@example.com,M,Chiang Mai,2026-05-04,2026-05-04 15:00:00,Beauty,3,99.91,0.05,284.74,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,284.7435,0.0034999999999740794,False,False,False,15.0,False
T000591,C0037,Jane Phromla,jane.phromla37@example.com,M,Chiang Mai,2026-04-09,2026-04-09 16:00:00,Beauty,5,159.09,0.2,732.4,Cash on Delivery,Processing,N,False,False,MM_DD_YYYY_by_load_ts,True,False,636.3600000000001,96.03999999999985,True,False,False,16.0,False
T000471,C0105,Korn Sukjai,korn.sukjai105@example.com,F,Rayong,2026-01-06,2026-01-06 05:00:00,Home,1,199.55,0.15,169.62,PromptPay,Completed,N,False,False,DD_MM_YYYY_by_load_ts,True,False,169.6175,0.0024999999999977263,False,False,False,5.0,False
T000273,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-06-08,2026-06-08 11:00:00,Electronics,3,258.82,0.0,776.46,Bank Transfer,Returned,N,False,False,ISO_format,False,False,776.46,0.0,False,False,False,11.0,False
T000124,C0007,Jane Saelim,jane.saelim7@example.com,M,Chiang Mai,2026-06-08,2026-06-08 03:00:00,Fashion,3,113.44,0.05,323.3,Credit Card,Completed,N,False,False,UNPARSEABLE,True,False,323.304,0.003999999999962256,False,False,False,3.0,False
T000182,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-02-14,2026-02-14 08:00:00,Sports,2,45.51,0.0,91.02,PromptPay,Completed,N,False,False,ISO_format,False,False,91.02,0.0,False,False,False,8.0,False
T000592,C0178,Anan Wongsa,anan.wongsa178@example.com,M,Khon Kaen,2026-05-22,2026-05-22 09:00:00,Home,5,302.17,0.2,1208.68,Bank Transfer,Processing,N,False,False,MM_DD_YYYY_unambiguous,False,False,1208.68,0.0,False,False,False,9.0,False
T000267,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-04-07,2026-04-07 13:00:00,Fashion,3,253.67,0.0,761.01,PromptPay,Returned,N,False,False,ISO_format,False,False,761.01,0.0,False,False,False,13.0,False
T000407,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-06-11,2026-06-11 12:00:00,Electronics,1,136.65,0.0,136.65,Cash on Delivery,Completed,Y,False,False,DD_MM_YYYY_by_load_ts,True,False,136.65,0.0,False,False,False,12.0,False
T000328,C0034,Fah Pattanakul,fah.pattanakul34@example.com,M,Chiang Mai,2026-01-14,2026-01-14 03:00:00,Electronics,5,175.02,0.1,787.59,PromptPay,Completed,N,False,False,ISO_format,False,False,787.59,0.0,False,False,False,3.0,False
T000492,C0100,Fah Rattanakul,fah.rattanakul100@example.com,F,Bangkok,2026-03-18,2026-03-18 09:00:00,Food,1,64.15,0.2,51.32,Bank Transfer,Processing,N,False,False,ISO_format,False,False,51.32000000000001,7.105427357601002e-15,False,False,False,9.0,False
T000434,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Chiang Mai,2026-01-04,2026-01-04 01:00:00,Food,3,568.0,0.0,1704.0,Credit Card,Processing,N,False,False,DD_MM_YYYY_by_load_ts,True,False,1704.0,0.0,False,False,False,1.0,False
T000033,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-06-01,2026-06-01 10:00:00,Electronics,6,111.27,0.1,513.09,PromptPay,Completed,N,False,False,ISO_format,False,False,600.8580000000001,87.76800000000003,True,False,False,10.0,False
T000096,C0043,Beam Rattanakul,beam.rattanakul43@example.com,M,Bangkok,2026-01-06,2026-01-06 10:00:00,Food,3,216.75,0.15,552.71,Bank Transfer,Returned,N,False,False,ISO_format,False,False,552.7125,0.002499999999940883,False,False,False,10.0,False
T000349,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-04-15,2026-04-15 05:00:00,Electronics,6,214.11,0.0,1284.66,Credit Card,Returned,N,False,False,ISO_format,False,False,1284.66,0.0,False,False,False,5.0,False
T000552,C0139,Gun Phromla,gun.phromla139@example.com,M,Nakhon Ratchasima,2026-01-14,2026-01-14 04:00:00,Beauty,5,113.86,0.05,540.83,PromptPay,Cancelled,N,False,False,ISO_format,False,False,540.8349999999999,0.004999999999881766,False,False,False,4.0,False
T000064,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-02-02,2026-02-02 04:00:00,Home,3,226.22,0.0,678.66,Cash on Delivery,Cancelled,N,False,False,ISO_format,False,False,678.66,0.0,False,False,False,4.0,False
T000269,C0039,Beam Boonmee,unknown_C0039@unknown.local,M,Rayong,2026-06-01,2026-06-01 16:00:00,Electronics,1,290.78,0.1,261.7,Credit Card,Cancelled,N,True,False,ISO_format,False,False,261.702,0.0020000000000095497,False,False,False,16.0,False
T000215,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-05-12,2026-05-12 07:00:00,Beauty,2,195.18,0.15,331.81,Cash on Delivery,Processing,Y,False,False,ISO_format,False,False,331.806,0.004000000000019099,False,False,False,7.0,False
T000039,C0066,Beam Rattanakul,beam.rattanakul66@example.com,M,Chonburi,2026-04-05,2026-04-09 14:00:00,Fashion,1,384.01,0.05,364.81,Bank Transfer,Returned,N,False,False,ISO_format,False,False,364.80949999999996,0.00050000000004502,False,False,False,110.0,True
T000135,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-05-02,2026-05-02 01:00:00,Beauty,2,208.75,0.1,375.75,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,375.75,0.0,False,False,False,1.0,False
T000256,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-04-11,2026-04-11 13:00:00,Electronics,3,119.94,0.0,359.82,Bank Transfer,Returned,N,False,False,MM_DD_YYYY_by_load_ts,True,False,359.82,0.0,False,False,False,13.0,False
T000106,C0140,Ploy Khamdee,ploy.khamdee140@example.com,F,Nakhon Ratchasima,2026-04-21,2026-04-21 04:00:00,Fashion,6,96.3,0.05,548.91,Bank Transfer,Returned,N,False,False,MM_DD_YYYY_unambiguous,False,False,548.91,0.0,False,False,False,4.0,False
T000056,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-02-20,2026-02-20 12:00:00,Food,5,132.65,0.1,596.93,Bank Transfer,Returned,N,False,False,DD_MM_YYYY_unambiguous,False,False,596.9250000000001,0.004999999999881766,False,False,False,12.0,False
T000490,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-05-28,2026-05-28 17:00:00,Food,2,209.44,0.1,376.99,Credit Card,Completed,N,False,False,ISO_format,False,False,376.992,0.0020000000000095497,False,False,False,17.0,False
T000288,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-06-02,2026-06-02 06:00:00,Sports,2,249.47,0.0,498.94,Credit Card,Completed,N,False,False,ISO_format,False,False,498.94,0.0,False,False,False,6.0,False
T000535,C0165,Nont Thongdee,nont.thongdee165@example.com,F,Nakhon Ratchasima,2026-06-16,2026-06-16 01:00:00,Sports,1,311.73,0.0,311.73,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,311.73,0.0,False,False,False,1.0,False
T000561,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-01-23,2026-01-23 13:00:00,Beauty,6,290.31,0.0,1741.86,Cash on Delivery,Returned,N,False,False,ISO_format,False,False,1741.8600000000001,2.2737367544323206e-13,False,False,False,13.0,False
T000523,C0158,Nont Kittikul,unknown_C0158@unknown.local,M,Nakhon Ratchasima,2026-02-09,2026-02-12 05:00:00,Sports,6,66.64,0.1,359.86,Cash on Delivery,Completed,N,True,False,ISO_format,False,False,359.85600000000005,0.003999999999962256,False,False,False,77.0,True
T000332,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-01-16,2026-01-16 08:00:00,Home,4,121.03,0.0,484.12,PromptPay,Cancelled,N,False,False,ISO_format,False,False,484.12,0.0,False,False,False,8.0,False
T000424,C0076,Pim Phromla,pim.phromla76@example.com,M,Chanthaburi,2026-01-19,2026-01-19 03:00:00,Electronics,1,328.23,0.0,328.23,Credit Card,Completed,N,False,False,ISO_format,False,False,328.23,0.0,False,False,False,3.0,False
T000243,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-02-10,2026-02-10 15:00:00,Home,6,352.86,0.0,2092.5,Cash on Delivery,Cancelled,N,False,False,ISO_format,False,False,2117.16,0.0,False,False,True,15.0,False
T000128,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-06-22,2026-06-22 13:00:00,Home,6,153.51,0.0,921.06,Credit Card,Cancelled,N,False,False,ISO_format,False,False,921.06,0.0,False,False,False,13.0,False
T000087,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-06-18,2026-06-20 20:00:00,Food,5,143.91,0.0,719.55,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,719.55,0.0,False,False,False,68.0,True
T000178,C0070,Pim Chaiyo,pim.chaiyo70@example.com,M,Khon Kaen,2026-03-08,2026-03-11 17:00:00,Food,5,333.14,0.1,1499.13,PromptPay,Completed,N,False,False,ISO_format,False,False,1499.1299999999999,2.2737367544323206e-13,False,False,False,89.0,True
T000199,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-02-18,2026-02-19 22:00:00,Food,2,256.96,0.1,462.53,PromptPay,Cancelled,N,False,False,ISO_format,False,False,462.52799999999996,0.0020000000000095497,False,False,False,46.0,True
T000103,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-02-09,2026-02-09 10:00:00,Fashion,2,113.99,0.0,227.98,PromptPay,Cancelled,N,False,False,MM_DD_YYYY_by_load_ts,True,False,227.98,0.0,False,False,False,10.0,False
T000566,C0064,Ploy Thongdee,ploy.thongdee64@example.com,F,Phuket,2026-03-11,2026-03-11 18:00:00,Beauty,5,308.69,0.1,1389.11,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,1389.105,0.004999999999881766,False,False,False,18.0,False
T000387,C0013,Narin Wongsa,narin.wongsa13@example.com,F,Khon Kaen,2026-04-01,2026-04-01 03:00:00,Fashion,1,113.61,0.0,113.61,PromptPay,Completed,N,False,False,ISO_format,False,False,113.61,0.0,False,False,False,3.0,False
T000459,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-01-16,2026-01-16 01:00:00,Home,3,192.4,0.0,577.2,Bank Transfer,Returned,N,False,False,ISO_format,False,False,577.2,0.0,False,False,False,1.0,False
T000554,C0147,Film Chaiyo,film.chaiyo147@example.com,M,Chiang Mai,2026-03-09,2026-03-09 13:00:00,Beauty,4,150.53,0.2,481.7,Cash on Delivery,Processing,Y,False,False,ISO_format,False,False,481.696,0.003999999999962256,False,False,False,13.0,False
T000075,C0026,Mook Wongsa,mook.wongsa26@example.com,M,Chiang Mai,2026-04-23,2026-04-23 06:00:00,Electronics,1,124.44,0.0,124.44,Bank Transfer,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,124.44,0.0,False,False,False,6.0,False
T000310,C0018,Nont Chaiyo,nont.chaiyo18@example.com,M,Phuket,2026-05-23,2026-05-23 10:00:00,Beauty,6,85.56,0.0,513.36,Cash on Delivery,Cancelled,N,False,False,ISO_format,False,False,513.36,0.0,False,False,False,10.0,False
T000514,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-06-13,2026-06-13 03:00:00,Fashion,6,68.7,0.0,412.2,Cash on Delivery,Processing,N,False,False,ISO_format,False,False,412.20000000000005,5.684341886080802e-14,False,False,False,3.0,False
T000389,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-05-04,2026-05-04 02:00:00,Sports,1,101.61,0.1,91.45,PromptPay,Cancelled,N,False,False,ISO_format,False,False,91.449,0.0010000000000047748,False,False,False,2.0,False
